activation,branch,role,label,truth,question,answer,text,rel_rank
0.19930478930473328,0,base,0,0,"Consider the following example: ‘‘‘I spit out my chewing gum.’’’ Choice 1: I blew a bubble with the gum. Choice 2: The gum lost its flavor. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I spit out my chewing gum.’’’ Choice 1: I blew a bubble with the gum. Choice 2: The gum lost its flavor. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.7354709418837675
0.1995144486427307,1,cf,0,1,"Consider the following example: ‘‘‘The woman became famous.’’’ Choice 1: Photographers followed her. Choice 2: Her family avoided her. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman became famous.’’’ Choice 1: Photographers followed her. Choice 2: Her family avoided her. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.7374749498997996
0.2064075767993927,1,cf,1,0,"Consider the following example: ‘‘‘The girl went down the hill on her bike.’’’ Choice 1: Her bike swerved. Choice 2: Her bike sped up. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl went down the hill on her bike.’’’ Choice 1: Her bike swerved. Choice 2: Her bike sped up. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.7394789579158316
0.20855297148227692,0,base,1,1,"Consider the following example: ‘‘‘The scientist conducted an experiment.’’’ Choice 1: She validated her theory. Choice 2: She fabricated her data. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The scientist conducted an experiment.’’’ Choice 1: She validated her theory. Choice 2: She fabricated her data. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.7414829659318637
0.209014430642128,0,base,0,0,"Consider the following example: ‘‘‘My view of the movie screen was blocked.’’’ Choice 1: The couple behind me was whispering. Choice 2: A tall person was sitting in front of me. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘My view of the movie screen was blocked.’’’ Choice 1: The couple behind me was whispering. Choice 2: A tall person was sitting in front of me. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.7434869739478958
0.2121250033378601,0,base,0,0,"Consider the following example: ‘‘‘The woman felt ashamed of scar on her face.’’’ Choice 1: She explained the scar to strangers. Choice 2: She hid the scar with makeup. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman felt ashamed of scar on her face.’’’ Choice 1: She explained the scar to strangers. Choice 2: She hid the scar with makeup. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.7454909819639278
0.21704213321208954,1,cf,0,1,"Consider the following example: ‘‘‘I came upon a puddle on the sidewalk.’’’ Choice 1: I leapt over the puddle. Choice 2: I played in the puddle. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I came upon a puddle on the sidewalk.’’’ Choice 1: I leapt over the puddle. Choice 2: I played in the puddle. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.7474949899799599
0.21986614167690277,1,cf,0,1,"Consider the following example: ‘‘‘The physician misdiagnosed the patient.’’’ Choice 1: The patient filed a malpractice lawsuit against the physician. Choice 2: The patient disclosed confidential information to the physician. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The physician misdiagnosed the patient.’’’ Choice 1: The patient filed a malpractice lawsuit against the physician. Choice 2: The patient disclosed confidential information to the physician. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.749498997995992
0.21988581120967865,1,cf,1,0,"Consider the following example: ‘‘‘The girl found a bug in her cereal.’’’ Choice 1: She poured milk in the bowl. Choice 2: She lost her appetite. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl found a bug in her cereal.’’’ Choice 1: She poured milk in the bowl. Choice 2: She lost her appetite. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.751503006012024
0.22341419756412506,0,base,0,0,"Consider the following example: ‘‘‘The shirt shrunk.’’’ Choice 1: I poured bleach on it. Choice 2: I put it in the dryer. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The shirt shrunk.’’’ Choice 1: I poured bleach on it. Choice 2: I put it in the dryer. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.7535070140280561
0.223626509308815,1,cf,0,1,"Consider the following example: ‘‘‘The egg splattered.’’’ Choice 1: I dropped it. Choice 2: I boiled it. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The egg splattered.’’’ Choice 1: I dropped it. Choice 2: I boiled it. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.7555110220440882
0.22505702078342438,0,base,0,0,"Consider the following example: ‘‘‘My stomach hurt.’’’ Choice 1: I jogged on the treadmill. Choice 2: I ate birthday cake. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘My stomach hurt.’’’ Choice 1: I jogged on the treadmill. Choice 2: I ate birthday cake. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.7575150300601202
0.22717460989952087,0,base,0,0,"Consider the following example: ‘‘‘The shop was closed.’’’ Choice 1: The owner was helping customers. Choice 2: The shop was undergoing renovation. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The shop was closed.’’’ Choice 1: The owner was helping customers. Choice 2: The shop was undergoing renovation. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.7595190380761523
0.22741234302520752,1,cf,0,1,"Consider the following example: ‘‘‘The boy felt homesick.’’’ Choice 1: He went away to camp. Choice 2: He bickered with his sister. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The boy felt homesick.’’’ Choice 1: He went away to camp. Choice 2: He bickered with his sister. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.7615230460921844
0.22758762538433075,1,cf,0,1,"Consider the following example: ‘‘‘The boy painted a picture for his mother.’’’ Choice 1: His mother hung the picture on the wall. Choice 2: His mother sold the picture to a gallery. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The boy painted a picture for his mother.’’’ Choice 1: His mother hung the picture on the wall. Choice 2: His mother sold the picture to a gallery. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.7635270541082164
0.2286742776632309,1,cf,1,0,"Consider the following example: ‘‘‘The man fainted.’’’ Choice 1: He took a nap. Choice 2: He ran a marathon. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man fainted.’’’ Choice 1: He took a nap. Choice 2: He ran a marathon. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.7655310621242485
0.22904399037361145,1,cf,1,0,"Consider the following example: ‘‘‘The woman presented her brother with a gift.’’’ Choice 1: Her brother refused to accept the gift. Choice 2: Her brother unwrapped the gift. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman presented her brother with a gift.’’’ Choice 1: Her brother refused to accept the gift. Choice 2: Her brother unwrapped the gift. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.7675350701402806
0.22966651618480682,0,base,1,1,"Consider the following example: ‘‘‘The player caught the ball.’’’ Choice 1: Her teammate threw it to her. Choice 2: Her opponent tried to intercept it. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The player caught the ball.’’’ Choice 1: Her teammate threw it to her. Choice 2: Her opponent tried to intercept it. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.7695390781563126
0.23233331739902496,1,cf,1,0,"Consider the following example: ‘‘‘I approached the man.’’’ Choice 1: He looked busy. Choice 2: He looked familiar. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I approached the man.’’’ Choice 1: He looked busy. Choice 2: He looked familiar. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.7715430861723447
0.23296868801116943,0,base,0,0,"Consider the following example: ‘‘‘The driver rotated the steering wheel.’’’ Choice 1: The car halted. Choice 2: The car turned. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The driver rotated the steering wheel.’’’ Choice 1: The car halted. Choice 2: The car turned. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.7735470941883767
0.23343345522880554,1,cf,1,0,"Consider the following example: ‘‘‘The parents left their children with a babysitter.’’’ Choice 1: Their youngest child started attending preschool. Choice 2: They made plans to celebrate their anniversary. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The parents left their children with a babysitter.’’’ Choice 1: Their youngest child started attending preschool. Choice 2: They made plans to celebrate their anniversary. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.7755511022044088
0.23374000191688538,0,base,0,0,"Consider the following example: ‘‘‘The woman banished the children from her property.’’’ Choice 1: The children hit a ball into her yard. Choice 2: The children trampled through her garden. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman banished the children from her property.’’’ Choice 1: The children hit a ball into her yard. Choice 2: The children trampled through her garden. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.7775551102204409
0.2371295988559723,1,cf,0,1,"Consider the following example: ‘‘‘I stood on one foot.’’’ Choice 1: My balance wavered. Choice 2: I kneeled down. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I stood on one foot.’’’ Choice 1: My balance wavered. Choice 2: I kneeled down. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.779559118236473
0.24090030789375305,0,base,0,0,"Consider the following example: ‘‘‘My ears were ringing.’’’ Choice 1: I went to a museum. Choice 2: I went to a concert. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘My ears were ringing.’’’ Choice 1: I went to a museum. Choice 2: I went to a concert. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.781563126252505
0.24103966355323792,1,cf,1,0,"Consider the following example: ‘‘‘The customer came into the boutique.’’’ Choice 1: She left her wallet at home. Choice 2: The window display caught her eye. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The customer came into the boutique.’’’ Choice 1: She left her wallet at home. Choice 2: The window display caught her eye. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.7835671342685371
0.24355973303318024,1,cf,0,1,"Consider the following example: ‘‘‘The woman refused a second beer.’’’ Choice 1: She was the designated driver for the night. Choice 2: She was familiar with the bartender. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman refused a second beer.’’’ Choice 1: She was the designated driver for the night. Choice 2: She was familiar with the bartender. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.7855711422845691
0.25107482075691223,1,cf,0,1,"Consider the following example: ‘‘‘The man won the lottery.’’’ Choice 1: He became rich. Choice 2: He owed money. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man won the lottery.’’’ Choice 1: He became rich. Choice 2: He owed money. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.7875751503006012
0.2522466778755188,1,cf,1,0,"Consider the following example: ‘‘‘The sun emerged from the clouds.’’’ Choice 1: The woman glanced at her watch. Choice 2: The woman took her sweater off. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The sun emerged from the clouds.’’’ Choice 1: The woman glanced at her watch. Choice 2: The woman took her sweater off. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.7895791583166333
0.2604534924030304,1,cf,0,1,"Consider the following example: ‘‘‘The couple got engaged.’’’ Choice 1: They planned a wedding. Choice 2: They took some time apart. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The couple got engaged.’’’ Choice 1: They planned a wedding. Choice 2: They took some time apart. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.7915831663326653
0.26103895902633667,0,base,0,0,"Consider the following example: ‘‘‘The woman covered her mouth with her hand.’’’ Choice 1: She exhaled. Choice 2: She sneezed. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman covered her mouth with her hand.’’’ Choice 1: She exhaled. Choice 2: She sneezed. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.7935871743486974
0.2652445435523987,1,cf,0,1,"Consider the following example: ‘‘‘The guests of the party hid behind the couch.’’’ Choice 1: It was a surprise party. Choice 2: It was a birthday party. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The guests of the party hid behind the couch.’’’ Choice 1: It was a surprise party. Choice 2: It was a birthday party. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.7955911823647295
0.26604992151260376,1,cf,1,0,"Consider the following example: ‘‘‘We found empty seats in the theatre.’’’ Choice 1: The film began. Choice 2: We sat down. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘We found empty seats in the theatre.’’’ Choice 1: The film began. Choice 2: We sat down. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.7975951903807615
0.26731622219085693,1,cf,0,1,"Consider the following example: ‘‘‘The boy's mouth stung.’’’ Choice 1: He ate a pepper. Choice 2: He blew out the candle. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The boy's mouth stung.’’’ Choice 1: He ate a pepper. Choice 2: He blew out the candle. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.7995991983967936
0.2689700722694397,1,cf,0,1,"Consider the following example: ‘‘‘The hospital sent the patient home.’’’ Choice 1: The patient's symptoms cleared up. Choice 2: The patient's family visited him. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The hospital sent the patient home.’’’ Choice 1: The patient's symptoms cleared up. Choice 2: The patient's family visited him. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8016032064128257
0.27424952387809753,1,cf,1,0,"Consider the following example: ‘‘‘I wrote a thank-you note to my grandmother.’’’ Choice 1: She became forgetful. Choice 2: She sent me a gift. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I wrote a thank-you note to my grandmother.’’’ Choice 1: She became forgetful. Choice 2: She sent me a gift. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8036072144288577
0.2763063311576843,0,base,0,0,"Consider the following example: ‘‘‘The children ran through the sprinkler.’’’ Choice 1: They ate popsicles. Choice 2: They were hot. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The children ran through the sprinkler.’’’ Choice 1: They ate popsicles. Choice 2: They were hot. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8056112224448898
0.2804112136363983,1,cf,0,1,"Consider the following example: ‘‘‘The man went away for the weekend.’’’ Choice 1: He wanted to relax. Choice 2: He felt content. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man went away for the weekend.’’’ Choice 1: He wanted to relax. Choice 2: He felt content. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8076152304609219
0.2856854796409607,1,cf,0,1,"Consider the following example: ‘‘‘The benefactor requested to stay anonymous.’’’ Choice 1: He wanted to maintain his privacy. Choice 2: He supported the cause behind his donation. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The benefactor requested to stay anonymous.’’’ Choice 1: He wanted to maintain his privacy. Choice 2: He supported the cause behind his donation. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8096192384769539
0.30265265703201294,1,cf,1,0,"Consider the following example: ‘‘‘The man drank water with his meal.’’’ Choice 1: His meal was cold. Choice 2: His meal was spicy. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man drank water with his meal.’’’ Choice 1: His meal was cold. Choice 2: His meal was spicy. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.811623246492986
0.30460667610168457,0,base,0,0,"Consider the following example: ‘‘‘The woman's purse was missing.’’’ Choice 1: It contained a lot of junk. Choice 2: She left it unsupervised. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman's purse was missing.’’’ Choice 1: It contained a lot of junk. Choice 2: She left it unsupervised. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8136272545090181
0.3064166307449341,1,cf,1,0,"Consider the following example: ‘‘‘The woman hummed to herself.’’’ Choice 1: She was nervous. Choice 2: She was in a good mood. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman hummed to herself.’’’ Choice 1: She was nervous. Choice 2: She was in a good mood. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8156312625250501
0.3076551556587219,0,base,0,0,"Consider the following example: ‘‘‘The man threw out the bread.’’’ Choice 1: It was fresh. Choice 2: It was stale. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man threw out the bread.’’’ Choice 1: It was fresh. Choice 2: It was stale. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8176352705410822
0.31245169043540955,0,base,0,0,"Consider the following example: ‘‘‘The stain came out of the shirt.’’’ Choice 1: I patched the shirt. Choice 2: I bleached the shirt. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The stain came out of the shirt.’’’ Choice 1: I patched the shirt. Choice 2: I bleached the shirt. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8196392785571143
0.31573063135147095,0,base,0,0,"Consider the following example: ‘‘‘The seasons changed from summer to autumn.’’’ Choice 1: People evacuated their homes. Choice 2: Leaves fell from the trees. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The seasons changed from summer to autumn.’’’ Choice 1: People evacuated their homes. Choice 2: Leaves fell from the trees. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.8216432865731463
0.3170047402381897,1,cf,0,1,"Consider the following example: ‘‘‘The man revealed personal information to the therapist.’’’ Choice 1: He trusted the therapist. Choice 2: He disagreed with the therapist. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man revealed personal information to the therapist.’’’ Choice 1: He trusted the therapist. Choice 2: He disagreed with the therapist. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8236472945891784
0.3183974027633667,0,base,0,0,"Consider the following example: ‘‘‘The milk stayed cold.’’’ Choice 1: It was pasteurized. Choice 2: I stored it in the refrigerator. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The milk stayed cold.’’’ Choice 1: It was pasteurized. Choice 2: I stored it in the refrigerator. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8256513026052105
0.32258370518684387,1,cf,0,1,"Consider the following example: ‘‘‘The father shut off the children's television.’’’ Choice 1: It was bedtime for the children. Choice 2: The children were watching cartoons. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The father shut off the children's television.’’’ Choice 1: It was bedtime for the children. Choice 2: The children were watching cartoons. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8276553106212425
0.3292267918586731,0,base,0,0,"Consider the following example: ‘‘‘I ironed my shirt.’’’ Choice 1: It was clean. Choice 2: It was wrinkled. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I ironed my shirt.’’’ Choice 1: It was clean. Choice 2: It was wrinkled. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8296593186372746
0.33229243755340576,0,base,1,1,"Consider the following example: ‘‘‘The balloon expanded.’’’ Choice 1: I blew into it. Choice 2: I pricked it. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The balloon expanded.’’’ Choice 1: I blew into it. Choice 2: I pricked it. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8316633266533067
0.33599570393562317,1,cf,0,1,"Consider the following example: ‘‘‘The gardener pulled the weeds.’’’ Choice 1: The weeds came out of the soil. Choice 2: The weeds produced seeds. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The gardener pulled the weeds.’’’ Choice 1: The weeds came out of the soil. Choice 2: The weeds produced seeds. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.8336673346693386
0.33618253469467163,0,base,1,1,"Consider the following example: ‘‘‘The woman felt reluctant to switch careers.’’’ Choice 1: She made a lot of money in her current occupation. Choice 2: She endured a lot of stress in her current occupation. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman felt reluctant to switch careers.’’’ Choice 1: She made a lot of money in her current occupation. Choice 2: She endured a lot of stress in her current occupation. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8356713426853707
0.3370720148086548,1,cf,0,1,"Consider the following example: ‘‘‘The horse bucked.’’’ Choice 1: A fly bit the horse. Choice 2: The rider stroked the horse. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The horse bucked.’’’ Choice 1: A fly bit the horse. Choice 2: The rider stroked the horse. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8376753507014028
0.3383251428604126,1,cf,0,1,"Consider the following example: ‘‘‘The boy climbed the tree.’’’ Choice 1: A cat got stuck in the tree. Choice 2: A bird built a nest in the tree. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The boy climbed the tree.’’’ Choice 1: A cat got stuck in the tree. Choice 2: A bird built a nest in the tree. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8396793587174348
0.3392294943332672,0,base,0,0,"Consider the following example: ‘‘‘The patient underwent the risky medical procedure.’’’ Choice 1: The procedure was costly. Choice 2: Specialists recommended the procedure. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The patient underwent the risky medical procedure.’’’ Choice 1: The procedure was costly. Choice 2: Specialists recommended the procedure. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8416833667334669
0.33943626284599304,1,cf,0,1,"Consider the following example: ‘‘‘The animal species became endangered.’’’ Choice 1: Their habitat was destroyed. Choice 2: Their predators went extinct. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The animal species became endangered.’’’ Choice 1: Their habitat was destroyed. Choice 2: Their predators went extinct. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.843687374749499
0.34287595748901367,1,cf,0,1,"Consider the following example: ‘‘‘The car stopped at the crosswalk.’’’ Choice 1: The pedestrian crossed the road. Choice 2: The pedestrian waited on the sidewalk. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The car stopped at the crosswalk.’’’ Choice 1: The pedestrian crossed the road. Choice 2: The pedestrian waited on the sidewalk. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.845691382765531
0.34461510181427,0,base,0,0,"Consider the following example: ‘‘‘The woman's eyeglasses fogged up.’’’ Choice 1: She reclined by the pool. Choice 2: She entered the sauna. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman's eyeglasses fogged up.’’’ Choice 1: She reclined by the pool. Choice 2: She entered the sauna. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8476953907815631
0.3463713228702545,0,base,1,1,"Consider the following example: ‘‘‘The woman tolerated her friend's difficult behavior.’’’ Choice 1: The woman knew her friend was going through a hard time. Choice 2: The woman felt that her friend took advantage of her kindness. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman tolerated her friend's difficult behavior.’’’ Choice 1: The woman knew her friend was going through a hard time. Choice 2: The woman felt that her friend took advantage of her kindness. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8496993987975952
0.35815465450286865,0,base,0,0,"Consider the following example: ‘‘‘The woman received a diploma.’’’ Choice 1: She enrolled in college. Choice 2: She graduated from college. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman received a diploma.’’’ Choice 1: She enrolled in college. Choice 2: She graduated from college. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8517034068136272
0.3587256371974945,0,base,0,0,"Consider the following example: ‘‘‘The motorcyclist twisted the throttle.’’’ Choice 1: The motorcycle coasted to a halt. Choice 2: The motorcycle shot forward. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The motorcyclist twisted the throttle.’’’ Choice 1: The motorcycle coasted to a halt. Choice 2: The motorcycle shot forward. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.8537074148296593
0.36135730147361755,0,base,0,0,"Consider the following example: ‘‘‘The friends' debate dragged on interminably.’’’ Choice 1: The friends saw eye to eye. Choice 2: The friends were splitting hairs. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The friends' debate dragged on interminably.’’’ Choice 1: The friends saw eye to eye. Choice 2: The friends were splitting hairs. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8557114228456913
0.37482625246047974,1,cf,0,1,"Consider the following example: ‘‘‘The girl's mouth ached.’’’ Choice 1: She lost a tooth. Choice 2: She swallowed her gum. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The girl's mouth ached.’’’ Choice 1: She lost a tooth. Choice 2: She swallowed her gum. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8577154308617234
0.37724992632865906,0,base,0,0,"Consider the following example: ‘‘‘The smoke alarm went off.’’’ Choice 1: I lit a candle. Choice 2: I burnt my dinner. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The smoke alarm went off.’’’ Choice 1: I lit a candle. Choice 2: I burnt my dinner. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8597194388777555
0.38526278734207153,0,base,0,0,"Consider the following example: ‘‘‘The bartender refused to serve the patron.’’’ Choice 1: The patron was alone. Choice 2: The patron was drunk. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The bartender refused to serve the patron.’’’ Choice 1: The patron was alone. Choice 2: The patron was drunk. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.8617234468937875
0.3853048086166382,1,cf,0,1,"Consider the following example: ‘‘‘The retail shop shut down.’’’ Choice 1: Its sales were lagging. Choice 2: It renewed its lease. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The retail shop shut down.’’’ Choice 1: Its sales were lagging. Choice 2: It renewed its lease. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.8637274549098196
